-0.182554125785828 + 0.839165329933167i
-0.380311489105225 + 0.596105158329010i
-0.289265483617783 + 0.547628283500671i
-0.443297445774078 + 0.680891215801239i
-0.666414618492127 + 0.501165032386780i
-0.545685827732086 + 0.342259317636490i
-0.534782469272614 + 0.485434770584106i
-0.728104829788208 + 0.418460786342621i
-0.624267876148224 + 0.262543916702271i
-0.540140211582184 + 0.420574396848679i
-0.691152095794678 + 0.437464982271194i
-0.580645978450775 + 0.334982335567474i
-0.465546667575836 + 0.521724998950958i
-0.554723858833313 + 0.566339731216431i
-0.379324316978455 + 0.514301419258118i
-0.234417110681534 + 0.704293489456177i
-0.222791209816933 + 0.690605878829956i
0.0499944239854813 + 0.638398349285126i
0.196451753377914 + 0.726207911968231i
0.300654947757721 + 0.543514609336853i
0.566404044628143 + 0.417403519153595i
0.586552202701569 + 0.284794151782990i
0.639627039432526 - 0.0555745512247086i
0.627576291561127 - 0.218963116407394i
0.371108114719391 - 0.459210008382797i
0.206858158111572 - 0.611724972724915i
-0.122051410377026 - 0.541775166988373i
-0.384826600551605 - 0.491278529167175i
-0.515140652656555 - 0.179295212030411i
-0.601180016994476 + 0.118397802114487i
-0.360244482755661 + 0.402017593383789i
-0.0871207565069199 + 0.575413584709168i
0.257717937231064 + 0.422993093729019i
0.463680505752564 + 0.266153693199158i
0.356635421514511 + 0.0930661335587502i
0.178317949175835 - 0.0147288125008345i
0.0515839122235775 - 0.0297417081892490i
0.0209095738828182 - 0.0133093101903796i
0.0163660757243633 - 0.00560664944350719i
0.00319493422284722 - 0.0140024377033114i
-0.0118556292727590 - 0.0113146360963583i
-0.0167870353907347 + 0.00199182354845107i
-0.00936074182391167 + 0.0113069564104080i
-0.000681394711136818 + 0.0126588614657521i
0.00441703153774142 + 0.00855684932321310i
0.00638794293627143 + 0.00485060084611177i
0.00643078004941344 + 0.000824462971650064i
0.00537197990342975 - 0.00186776125337929i
0.00251096254214644 - 0.00317857554182410i
0.000352291506715119 - 0.00298526370897889i
-0.000976056733634323 - 0.00159678887575865i
-0.00109496002551168 - 0.000593564473092556i
-0.000683746999129653 + 0.000335941789671779i
-0.000477382709505037 + 0.000439093942986801i
3.45978733093943e-05 + 0.000336783879902214i
0.000130571905174293 + 0.000287696369923651i
0.000293278484605253 + 5.43192181794439e-05i
0.000286319816950709 + 4.09481945098378e-05i
0.000236254243645817 - 0.000209021964110434i
0.000229026074521244 - 0.000216522312257439i
-1.45646918099374e-05 - 0.000280489039141685i
-0.000120867080113385 - 0.000224307194002904i
-0.000344796746503562 - 9.43636259762570e-05i
-0.000296417187200859 - 1.42178614623845e-05i
-0.000223612645640969 + 0.000222560978727415i
-0.000134228146634996 + 0.000227379976422526i
5.96450554439798e-05 + 0.000228324002819136i
0.000111099121568259 + 0.000168334954651073i
0.000147871105582453 + 7.71694758441299e-05i
7.79684269218706e-05 + 2.46648633037694e-05i
2.83333283732645e-05 - 4.09504427807406e-05i
-1.53265045810258e-05 - 1.78113878064323e-05i
-3.64979168807622e-05 - 9.57524480327265e-06i
-1.57131107698660e-05 + 5.35558829142246e-05i
-2.83258159470279e-05 + 6.04895903961733e-05i
4.01781981054228e-05 + 4.51045707450248e-05i
3.57165881723631e-05 + 5.93643781030551e-05i
2.11114747799002e-05 - 2.81008888123324e-05i
4.93742336402647e-05 - 5.63846770091914e-05i
3.12739757646341e-06 - 6.22351653873920e-05i
-1.04236496554222e-05 - 7.22036347724497e-05i
-4.17023111367598e-05 - 2.74865142273484e-05i
-5.99715349380858e-05 - 2.57542615145212e-05i
-3.76595125999302e-05 + 2.42150508711347e-05i
-7.24353594705463e-05 + 2.12076774914749e-05i
1.48454419104382e-05 + 3.43976125805057e-06i
-5.41588306077756e-05 + 0.000105569466541056i
-0.000180881965206936 - 0.000137737573822960i
0.000112728703243192 - 0.000288460229057819i
0.000180600181920454 - 6.67688073008321e-05i
5.36612787982449e-05 - 6.08369919063989e-05i
5.93465920246672e-05 - 4.29747597081587e-05i
-1.90193077287404e-05 + 6.80013545206748e-06i
-3.59220503014512e-05 - 9.46670297707897e-06i
-1.67019115906442e-05 + 4.80831549793948e-05i
-5.39592001587153e-05 + 0.000108522246591747i
-0.000109323991637211 + 9.76977898972109e-05i
-9.27493965718895e-05 + 2.43468584812945e-05i
-1.48995513882255e-05 + 9.46403815760277e-06i
2.90774255518045e-06 + 3.24261272908188e-05i
-2.57785109170072e-06 + 1.00704128271900e-05i
1.68321421369910e-05 - 5.73956549487775e-06i
2.84703264696873e-06 + 1.72247609953047e-06i
-1.97588487935718e-05 - 4.27234263042919e-05i
3.37491946993396e-05 - 6.93944966769777e-05i
5.13728700752836e-05 - 1.50328960444313e-05i
8.87356782186544e-06 + 3.76909156329930e-07i
-1.95676893781638e-05 - 1.73706721398048e-05i
-2.83542594843311e-05 - 6.44789106445387e-05i
2.99779130727984e-05 - 7.97154934844002e-05i
3.56906894012354e-05 - 1.72040454344824e-05i
-7.85111751611112e-06 - 1.76820867636707e-05i
6.06914636591682e-06 - 2.51769943133695e-05i
4.22510811404209e-06 - 2.90239449896035e-06i
7.73158171796240e-06 + 1.03722395579098e-05i
-7.48532693251036e-06 + 4.25416510552168e-05i
-8.00052930571837e-06 + 4.61073432234116e-05i
-3.10342220473103e-05 + 0.000152701890328899i
-0.000256083818385378 + 0.000115356771857478i
-0.000194573309272528 - 0.000163094620802440i
3.86542451451533e-05 - 8.85724221006967e-05i
-2.29961879085749e-05 + 7.43913187761791e-06i
1.30840562633239e-05 - 4.06320614274591e-05i
2.77972067124210e-05 + 2.73882924375357e-05i
-9.43608574743848e-06 - 1.12190336949425e-05i
4.64610093331430e-05 - 8.93913784238976e-06i
9.61132809607079e-06 + 2.97045316983713e-05i
-8.67290509631857e-06 - 1.11326862679562e-05i
6.93431229592534e-06 - 1.03167403722182e-05i
-4.86649605591083e-06 - 2.29345387197100e-05i
2.44824223045725e-05 - 3.16487821692135e-05i
1.74105734913610e-05 + 2.55160739470739e-06i
-1.32932764245197e-05 - 1.50288415170508e-05i
-3.24409757013200e-06 - 1.53062774188584e-05i
-5.04422387166414e-05 - 1.11941890281742e-05i
-3.60945850843564e-05 - 7.43254859116860e-05i
1.09836983028799e-05 - 1.81057675945340e-05i
-5.48165626241826e-05 - 2.71996359515470e-05i
6.50137444608845e-05 - 6.79283693898469e-05i
6.99563024681993e-05 + 0.000121561999549158i
-8.47213232191280e-05 + 4.42807540821377e-05i
6.82280006003566e-05 - 3.41854174621403e-05i
5.35207436769269e-05 + 8.23016089270823e-05i
4.42487289546989e-05 - 2.86329977825517e-05i
0.000171206876984797 + 5.15801402798388e-05i
4.22119774157181e-05 + 0.000116272305604070i
3.34685464622453e-05 + 2.01803195523098e-05i
2.47109273914248e-05 + 5.23096314282157e-05i
-2.46832569246180e-05 - 1.50197520270012e-05i
2.47507286985638e-05 - 1.02495014289161e-05i
-4.61198724224232e-05 + 1.56379501277115e-05i
-4.20300275436603e-05 - 5.60898042749614e-05i
5.19600234838435e-06 - 2.50507473538164e-05i
1.02838594102650e-05 - 1.57082067744341e-05i
6.84858896420337e-05 + 4.07411243941169e-05i
1.17631843750132e-05 + 0.000118805379315745i
-1.55492016347125e-05 + 8.00155539764091e-05i
-1.50002961163409e-05 + 0.000100036580988672i
-6.60624282318167e-05 + 3.91530338674784e-05i
5.00725400343072e-06 - 1.07505129562924e-05i
-5.35765457243542e-06 + 2.49848799285246e-05i
2.30695150094107e-07 - 1.77112560777459e-05i
1.48647086462006e-05 + 6.38879573671147e-05i
-0.000102067475381773 + 5.95055244048126e-05i
-6.09555900155101e-05 + 2.43756203417433e-05i
-0.000122410157928243 + 0.000104116137663368i
-0.000152525244629942 - 1.53219916683156e-05i
-1.69756276591215e-05 + 2.15180789382430e-05i
-7.86156015237793e-05 + 6.03983971814159e-05i
1.60804975166684e-05 - 3.70497691619676e-05i
0.000112166002509184 + 0.000103643193142489i
-3.74433257093187e-05 + 0.000142942706588656i
-5.83670007472392e-05 + 1.42238422995433e-06i
1.46471484185895e-05 - 2.92908807750791e-05i
3.58733232133091e-05 - 2.84746602119412e-05i
7.18582596164197e-05 - 1.68285350810038e-06i
3.00931606034283e-05 + 8.23138616397046e-05i
-0.000119814532808959 + 5.78371327719651e-05i
-0.000107262327219360 - 0.000139101059176028i
0.000116012262878940 - 7.90177000453696e-05i
-1.07086052594241e-05 + 0.000139380834298208i
-0.000153292319737375 - 2.75314541795524e-05i
3.26915069308598e-05 - 7.99610570538789e-05i
6.22635561740026e-05 + 6.20289065409452e-05i
1.79422422661446e-05 + 7.77471650508232e-05i
4.75105334771797e-05 + 6.83529870002531e-05i
8.80810330272652e-05 + 0.000127406005049124i
-3.09350070892833e-06 + 0.000183782336534932i
-6.28166962997057e-05 + 5.49704127479345e-05i
4.31454536737874e-05 + 1.69389586517354e-05i
-8.73555109137669e-07 + 6.92936446284875e-05i
-3.90898094337899e-05 - 4.55514928034972e-05i
7.24164929124527e-05 - 7.34086424927227e-05i
6.60328296362422e-05 + 1.82322874024976e-05i
-2.64178434008500e-05 + 6.81352003084612e-06i
-3.97954281652346e-05 - 6.82426471030340e-05i
4.98147164762486e-06 - 7.30143947293982e-05i
-3.02899607049767e-05 - 2.80911008303519e-05i
-8.39155254652724e-05 - 8.62928864080459e-05i
-1.71629926626338e-05 - 0.000120686308946460i
9.36920514504891e-07 - 6.16232355241664e-05i
8.00567431724630e-06 - 5.02661714563146e-05i
3.03487213386688e-05 + 3.34833457600325e-05i
-5.26991279912181e-05 + 7.14291963959113e-05i
-6.56998163321987e-05 + 2.24256200453965e-05i
-3.78636686946265e-05 - 1.71253632288426e-05i
6.39967911411077e-05 - 2.18593868339667e-05i
5.24932038388215e-05 + 7.44888675399125e-05i
3.08062681142474e-06 - 1.69053328136215e-05i
0.000108163090771995 - 6.62780303173349e-06i
9.53452763496898e-06 + 3.09246861434076e-05i
3.32057388732210e-05 - 9.04625485418364e-05i
8.30359567771666e-05 - 2.09959562198492e-05i
3.90439126931597e-05 - 1.55838679347653e-05i
3.56355194526259e-05 + 7.87353928899393e-05i
-0.000162533746333793 + 6.91377717885189e-05i
-9.93330904748291e-05 - 0.000113754183985293i
2.83335939457174e-05 - 1.59679511853028e-05i
-6.25762095296523e-06 + 3.35157747031190e-05i
2.43803733610548e-05 + 7.14199559297413e-05i
-4.30282598244958e-05 + 9.92508576018736e-05i
-1.64837583724875e-05 + 6.56801148579689e-06i
6.70232402626425e-05 + 6.92540124873631e-05i
-4.18504860135727e-05 + 9.90382104646415e-05i
-3.65880114259198e-05 - 5.49257783859503e-05i
0.000103205209597945 - 2.52878126048017e-05i
3.24875654769130e-05 + 7.75123917264864e-05i
-4.68633952550590e-05 + 6.56134943710640e-06i
-1.43475072036381e-05 - 2.23318384087179e-05i
-3.36353696184233e-05 + 9.30183523450978e-06i
-7.97280517872423e-05 - 3.90265859095962e-06i
-7.51275802031159e-05 - 4.25728903792333e-05i
-3.42780585924629e-05 - 3.10520335915498e-05i
-3.51476774085313e-05 + 8.91484205567394e-07i
-3.61781530955341e-05 - 2.16956595977535e-06i
-2.38566299231024e-05 - 7.92411447037011e-06i
3.92169386032037e-06 - 2.32968450291082e-05i
3.97520489059389e-05 - 2.30739533435553e-06i
2.12791746889707e-05 + 1.71739138750127e-05i
1.20322238217341e-05 - 7.49288483348209e-06i
2.54050646617543e-05 - 1.23403788165888e-05i
2.13140738196671e-05 - 4.83678832097212e-06i
1.96720102394465e-05 - 1.23475479085755e-06i
1.89652892004233e-05 + 3.33328862325288e-05i
-4.64178956463002e-05 + 6.51529480819590e-05i
-8.54619502206333e-05 - 1.21126777230529e-06i
-2.15610398299759e-05 - 8.54217159940163e-06i
-4.53574939456303e-05 + 3.53836985595990e-05i
-4.14558999182191e-05 - 1.40421989271999e-05i
1.56894202518743e-05 + 2.11807455343660e-05i
-1.90077898878371e-05 + 4.46576741524041e-05i
4.36353320765193e-06 + 2.43085341935512e-05i
6.38388701190706e-06 + 7.08730949554592e-05i
-2.86432114080526e-05 + 6.87525607645512e-05i
-3.56847522198223e-05 + 7.70571568864398e-05i
-8.27035837573931e-05 + 7.04704434610903e-05i
-8.59937063069083e-05 + 2.19342673517531e-05i
-6.75815608701669e-05 + 7.90266403782880e-06i
-5.35146573383827e-05 - 1.42405633596354e-05i
-1.47950895552640e-05 - 9.63675756793236e-06i
-3.22147279803176e-05 + 2.34187937167007e-05i
-7.28785671526566e-05 - 2.04368661798071e-05i
-1.06266097645857e-05 - 6.64630206301808e-05i
3.11296935251448e-05 + 3.09082533931360e-05i
-9.65476865530945e-05 + 8.13400838524103e-05i
-0.000134418849484064 - 3.63449362339452e-05i
-3.88568005291745e-05 - 3.93359587178566e-05i
-4.21732765971683e-05 + 1.02472258731723e-05i
-1.38498435262591e-05 + 5.79549532631063e-06i
-5.24000097357202e-06 + 7.49693135730922e-05i
-8.15801904536784e-05 + 5.68132199987303e-05i
-6.02771324338391e-05 - 3.23999120155349e-05i
5.09505480295047e-06 - 5.80002742935903e-05i
5.78964609303512e-05 - 4.11349210480694e-05i
5.37089254066814e-05 + 1.29717009258457e-05i
8.34777893032879e-06 + 8.90798128239112e-06i
1.50009645949467e-05 + 1.06744255390367e-05i
-3.30227921949700e-05 + 4.20531905547250e-05i
-6.42165978206322e-05 - 7.81517246650765e-06i
-2.49444328801474e-05 - 7.79792026150972e-06i
-3.36688026436605e-05 + 9.63450247581932e-07i
1.67001235240605e-05 - 3.54423536919057e-06i
8.45845534058753e-06 + 7.55882574594580e-05i
-6.42188242636621e-05 + 2.82849614450242e-05i
-1.85956605491810e-06 - 2.63045640167547e-05i
4.43831504526315e-06 + 1.01664754765807e-05i
-2.50288758252282e-06 - 2.56462099059718e-05i
2.75865968433209e-05 + 1.70924577105325e-05i
-7.74729269323871e-05 + 1.91227572940988e-05i
-3.27361667586956e-05 - 0.000110575892904308i
7.42515912861563e-05 - 1.38045925268671e-05i
-3.64473853551317e-05 + 2.08566034416435e-05i
1.65515630214941e-05 - 6.85539998812601e-05i
6.21724320808426e-05 + 1.62000033014920e-05i
1.09223783510970e-05 + 2.12593367905356e-05i
3.73820785171120e-06 + 4.34735775343142e-05i
-8.61182343214750e-05 + 1.05114850157406e-05i
-2.55750983342296e-05 - 8.34959937492386e-05i
2.29183788178489e-05 - 2.24480118049542e-06i
-4.36561676906422e-05 - 1.98066263692454e-05i
4.45025943918154e-05 - 6.09106136835180e-05i
7.93367653386667e-05 + 4.42132113676053e-05i
2.20174279093044e-05 + 7.30947358533740e-05i
-1.44042369356612e-05 + 8.01715068519115e-05i
-7.38242670195177e-05 + 1.54862555064028e-05i
7.66700395615771e-06 - 4.58821778011043e-05i
9.11279494175687e-06 + 3.42121238645632e-05i
-4.17118935729377e-05 - 2.80599379038904e-05i
4.90931815875229e-05 - 9.49882087297738e-06i
-3.21056577377021e-05 + 7.29318344383501e-05i
-6.72151800245047e-05 - 2.05696014745627e-05i
2.63252104559797e-06 - 1.31663546198979e-05i
1.35549507831456e-05 + 2.91366995952558e-06i
6.58119461149909e-05 + 5.80411360715516e-05i
-6.50075071462197e-06 + 0.000127564620925114i
-3.91596040572040e-05 + 5.94646153331269e-05i
-7.73073406890035e-06 + 5.59899417567067e-05i
-2.11972710530972e-05 + 2.87792154267663e-05i
1.06336665339768e-05 + 1.38123377837474e-05i
-1.64940356626175e-05 - 2.01576222025324e-06i
2.83949557342567e-05 - 5.94957382418215e-05i
5.48109455849044e-05 - 6.22035258857068e-07i
-1.17611725727329e-05 - 6.45042746327817e-07i
-2.99649746011710e-05 - 3.15552060783375e-05i
-4.13678171753418e-05 - 7.73002029745840e-05i
4.94212945341133e-05 - 7.79006950324401e-05i
2.74767753580818e-05 + 7.21344767953269e-05i
-0.000125394406495616 + 4.27963132096920e-05i
-7.21746764611453e-05 - 6.44723695586436e-05i
-3.02898251902661e-06 - 1.32456398205250e-05i
-1.38400810101302e-06 - 2.84277575701708e-07i
4.19851312472019e-05 + 3.57223871105816e-05i
-8.46494913275819e-06 + 6.95095077389851e-05i
-3.64313996215060e-06 - 4.59816328657325e-06i
6.39673307887279e-05 + 3.08237067656592e-05i
-1.27756775327725e-05 + 7.13910339982249e-05i
-4.03901867684908e-05 - 2.44574293901678e-05i
3.66969361493830e-05 - 2.91248979920056e-05i
1.87523855856853e-05 + 3.04643926938297e-05i
-2.73707046289928e-05 + 2.13279708987102e-05i
-3.65938758477569e-05 - 1.61780881171580e-05i
1.31779224830098e-05 - 3.63037070201244e-05i
3.27639645547606e-05 + 2.08538967854111e-05i
-4.49533399660140e-06 + 1.73099597304827e-05i
2.18736713577528e-05 + 1.36645139718894e-05i
-6.70253939460963e-06 + 3.44795735145453e-05i
-6.44236388325226e-06 - 3.55996257894731e-06i
3.06950414596940e-06 + 1.20173426694237e-05i
-1.55543093569577e-05 - 1.92832267202903e-05i
2.89360577880871e-05 - 2.89053259621141e-05i
2.78249099210370e-05 - 2.30319756155950e-06i
2.10319831239758e-05 + 3.95146525988821e-06i
-9.20992715691682e-06 + 1.74548404174857e-07i
9.33847968553891e-06 - 3.72041467926465e-05i
2.46718791458989e-05 + 2.99635803457932e-06i
-1.41550744956476e-05 - 9.65151230047923e-06i
1.56101177708479e-05 - 1.76116336660925e-05i
8.47490355226910e-07 + 1.03219081211137e-05i
-1.01683135653730e-05 + 2.94073333861888e-06i
-2.59191147051752e-05 - 5.81426138523966e-06i
9.52304526435910e-06 - 4.03552949137520e-05i
3.71447313227691e-05 + 2.54701080848463e-05i
-4.10871434723958e-05 + 1.23753216030309e-05i
1.82405037776334e-05 - 5.87772155995481e-05i
6.51330046821386e-05 + 2.14174542634282e-05i
-8.49175012263004e-06 + 4.11014116252773e-05i
-1.13860587589443e-05 - 7.52609594201203e-06i
1.46501215567696e-05 + 3.31164847011678e-06i
-4.33664445154136e-06 + 2.97738024528371e-05i
-3.40438637067564e-05 + 1.43209781526821e-05i
-1.58197326527443e-05 + 1.04369200926158e-06i
-2.83507561107399e-05 + 2.35868974414188e-05i
-3.52976057911292e-05 - 2.12004597415216e-05i
3.27184134221170e-05 - 6.12730218563229e-06i
-1.74044726009015e-06 + 4.44798388343770e-05i
-1.21036600830848e-05 - 4.86072440253338e-06i
2.41183115576860e-05 + 1.73970329342410e-05i
-2.19544926949311e-05 + 2.14985448110383e-05i
-1.66900463227648e-06 - 2.83628469333053e-05i
3.58270117430948e-05 + 1.68639198818710e-05i
-3.27414963976480e-05 + 5.12130864080973e-05i
-6.56146730761975e-05 - 2.23580354941078e-05i
1.46664683597919e-06 - 4.10232350986917e-05i
5.85731686442159e-06 + 1.18971302072168e-05i
-1.48060616993462e-05 + 6.42536997474963e-06i
8.40864595375024e-06 + 2.39821056311484e-05i
-2.83109638985479e-05 + 6.22199077042751e-05i
-6.41423612250947e-05 + 1.30941789393546e-05i
2.34128674492240e-06 - 2.72653342108242e-05i
5.45734255865682e-05 + 3.32386662194040e-05i
1.80271890712902e-05 + 6.97983196005225e-05i
5.26361964148236e-06 + 5.09553428855725e-05i
-4.87799525217270e-06 + 4.18392191932071e-05i
8.87685837369645e-06 + 5.18302522323211e-06i
3.56466516677756e-05 + 3.86933897971176e-05i
-1.83904958248604e-05 + 4.06264443881810e-05i
1.49922118453105e-06 + 1.28696501633385e-05i
-3.32715717377141e-05 + 4.95413441967685e-05i
-6.13735464867204e-05 - 4.02042460336816e-05i
4.72667998110410e-05 - 4.54567052656785e-05i
4.30328327638563e-05 + 2.48127689701505e-05i
3.80726523871999e-05 + 3.00544743367936e-05i
-6.36560980638024e-06 + 5.93095028307289e-05i
-2.44145339820534e-05 - 3.09690258291084e-05i
6.28226771368645e-05 + 8.72657801664900e-06i
-5.35899889655411e-05 + 4.89786179969087e-05i
-3.67651082342491e-05 - 8.64678295329213e-05i
4.60845622001216e-05 - 2.42917776631657e-05i
-7.29457633497077e-06 - 1.29420895973453e-05i
3.55917654815130e-05 - 1.38541072374210e-05i
7.82995539339026e-06 + 2.92300537694246e-05i
9.70717155723833e-06 + 1.07251707959222e-05i
-7.76658635004424e-06 + 3.14319477183744e-05i
-8.87710666575003e-06 - 3.04286986647639e-05i
5.46150549780577e-05 - 4.23663368565030e-06i
3.16047862725100e-06 + 2.61499972111778e-05i
-1.58174389071064e-05 - 1.99816659005592e-05i
-6.99688462191261e-06 - 4.96539287269115e-05i
4.08668092859443e-05 - 5.75669619138353e-05i
3.63405561074615e-05 + 1.39269568535383e-05i
-2.91946926154196e-05 - 6.20995069766650e-06i
1.66875870490912e-05 - 2.54104052146431e-05i
-7.96539825387299e-06 + 4.48128921561874e-05i
-6.91292807459831e-05 - 1.06606312328950e-05i
1.29480749819777e-05 - 4.80871894978918e-05i
3.29785871144850e-05 + 2.95042646030197e-05i
-1.04022965388140e-05 + 2.34459057537606e-05i
1.70099156093784e-05 + 7.91412094258703e-06i
1.38928853630205e-05 + 3.28274654748384e-05i
-6.68535540171433e-06 + 1.92751376744127e-05i
-4.06121034757234e-06 - 5.65448317502160e-06i
