   1.3409510e-01	   5.5794617e-01	  -5.0681540e+00	
   1.3759760e-01	   5.5706596e-01	  -5.0818676e+00	
   1.4110010e-01	   5.5619236e-01	  -5.0954996e+00	
   1.4460260e-01	   5.5532345e-01	  -5.1090797e+00	
   1.4810511e-01	   5.5445755e-01	  -5.1226340e+00	
   1.5160761e-01	   5.5359317e-01	  -5.1361856e+00	
   1.5511011e-01	   5.5272902e-01	  -5.1497547e+00	
   1.5861261e-01	   5.5186396e-01	  -5.1633593e+00	
   1.6211512e-01	   5.5099700e-01	  -5.1770153e+00	
   1.6561762e-01	   5.5012725e-01	  -5.1907369e+00	
   1.6912012e-01	   5.4925393e-01	  -5.2045366e+00	
   1.7262262e-01	   5.4837635e-01	  -5.2184257e+00	
   1.7612513e-01	   5.4749392e-01	  -5.2324141e+00	
   1.7962763e-01	   5.4660609e-01	  -5.2465106e+00	
   1.8313013e-01	   5.4571241e-01	  -5.2607234e+00	
   1.8663263e-01	   5.4481246e-01	  -5.2750593e+00	
   1.9013514e-01	   5.4390588e-01	  -5.2895249e+00	
   1.9363764e-01	   5.4299236e-01	  -5.3041256e+00	
   1.9714014e-01	   5.4207162e-01	  -5.3188665e+00	
   2.0064264e-01	   5.4114343e-01	  -5.3337521e+00	
   2.0414515e-01	   5.4020759e-01	  -5.3487864e+00	
   2.0764765e-01	   5.3926391e-01	  -5.3639729e+00	
   2.1115015e-01	   5.3831225e-01	  -5.3793147e+00	
   2.1465265e-01	   5.3735250e-01	  -5.3948145e+00	
   2.1815516e-01	   5.3638455e-01	  -5.4104748e+00	
   2.2165766e-01	   5.3540833e-01	  -5.4262976e+00	
   2.2516016e-01	   5.3442377e-01	  -5.4422847e+00	
   2.2866266e-01	   5.3343083e-01	  -5.4584378e+00	
   2.3216517e-01	   5.3242949e-01	  -5.4747580e+00	
   2.3566767e-01	   5.3141973e-01	  -5.4912466e+00	
   2.3917017e-01	   5.3040155e-01	  -5.5079043e+00	
   2.4267267e-01	   5.2937498e-01	  -5.5247318e+00	
   2.4617518e-01	   5.2834003e-01	  -5.5417297e+00	
   2.4967768e-01	   5.2729674e-01	  -5.5588983e+00	
   2.5318018e-01	   5.2624515e-01	  -5.5762378e+00	
   2.5668268e-01	   5.2518533e-01	  -5.5937482e+00	
   2.6018519e-01	   5.2411734e-01	  -5.6114294e+00	
   2.6368769e-01	   5.2304125e-01	  -5.6292811e+00	
   2.6719019e-01	   5.2195715e-01	  -5.6473030e+00	
   2.7069269e-01	   5.2086511e-01	  -5.6654947e+00	
   2.7419520e-01	   5.1976524e-01	  -5.6838554e+00	
   2.7769770e-01	   5.1865764e-01	  -5.7023845e+00	
   2.8120020e-01	   5.1754241e-01	  -5.7210811e+00	
   2.8470270e-01	   5.1641968e-01	  -5.7399444e+00	
   2.8820521e-01	   5.1528956e-01	  -5.7589732e+00	
   2.9170771e-01	   5.1415218e-01	  -5.7781664e+00	
   2.9521021e-01	   5.1300767e-01	  -5.7975229e+00	
   2.9871271e-01	   5.1185617e-01	  -5.8170411e+00	
   3.0221522e-01	   5.1069783e-01	  -5.8367197e+00	
   3.0571772e-01	   5.0953279e-01	  -5.8565572e+00	
   3.0922022e-01	   5.0836122e-01	  -5.8765518e+00	
   3.1272272e-01	   5.0718327e-01	  -5.8967017e+00	
   3.1622523e-01	   5.0599910e-01	  -5.9170051e+00	
   3.1972773e-01	   5.0480890e-01	  -5.9374599e+00	
   3.2323023e-01	   5.0361284e-01	  -5.9580641e+00	
   3.2673273e-01	   5.0241111e-01	  -5.9788152e+00	
   3.3023524e-01	   5.0120391e-01	  -5.9997110e+00	
   3.3373774e-01	   4.9999143e-01	  -6.0207488e+00	
   3.3724024e-01	   4.9877389e-01	  -6.0419258e+00	
   3.4074274e-01	   4.9755150e-01	  -6.0632392e+00	
   3.4424525e-01	   4.9632450e-01	  -6.0846857e+00	
   3.4774775e-01	   4.9509313e-01	  -6.1062620e+00	
   3.5125025e-01	   4.9385764e-01	  -6.1279644e+00	
   3.5475275e-01	   4.9261831e-01	  -6.1497890e+00	
   3.5825526e-01	   4.9137542e-01	  -6.1717315e+00	
   3.6175776e-01	   4.9012927e-01	  -6.1937872e+00	
   3.6526026e-01	   4.8888020e-01	  -6.2159510e+00	
   3.6876276e-01	   4.8762857e-01	  -6.2382171e+00	
   3.7226527e-01	   4.8637477e-01	  -6.2605793e+00	
   3.7576777e-01	   4.8511922e-01	  -6.2830303e+00	
   3.7927027e-01	   4.8386241e-01	  -6.3055623e+00	
   3.8277277e-01	   4.8260487e-01	  -6.3281660e+00	
   3.8627528e-01	   4.8134722e-01	  -6.3508307e+00	
   3.8977778e-01	   4.8009014e-01	  -6.3735443e+00	
   3.9328028e-01	   4.7883446e-01	  -6.3962920e+00	
   3.9678278e-01	   4.7758114e-01	  -6.4190566e+00	
   4.0028529e-01	   4.7633134e-01	  -6.4418169e+00	
   4.0378779e-01	   4.7508645e-01	  -6.4645471e+00	
   4.0729029e-01	   4.7384823e-01	  -6.4872148e+00	
   4.1079279e-01	   4.7261888e-01	  -6.5097787e+00	
   4.1429530e-01	   4.7140126e-01	  -6.5321853e+00	
   4.1779780e-01	   4.7019914e-01	  -6.5543633e+00	
   4.2130030e-01	   4.6901768e-01	  -6.5762157e+00	
   4.2480280e-01	   4.6786409e-01	  -6.5976057e+00	
   4.2830531e-01	   4.6674888e-01	  -6.6183344e+00	
   4.3180781e-01	   4.6568798e-01	  -6.6380994e+00	
   4.3531031e-01	   4.6470693e-01	  -6.6564169e+00	
   4.3881281e-01	   4.6384943e-01	  -6.6724594e+00	
   4.4231532e-01	   4.6319715e-01	  -6.6846824e+00	
   4.4581782e-01	   4.6292275e-01	  -6.6898295e+00	
   4.4932032e-01	   4.6346598e-01	  -6.6796428e+00	
   4.5282282e-01	   4.6637720e-01	  -6.6252538e+00	
   4.5632533e-01	   4.8383634e-01	  -6.3060304e+00	
   4.5982783e-01	   4.1119310e-01	  -7.7190837e+00	
   4.6333033e-01	   4.3918091e-01	  -7.1471310e+00	
   4.6683283e-01	   4.4291461e-01	  -7.0735999e+00	
   4.7033534e-01	   4.4368487e-01	  -7.0585077e+00	
   4.7383784e-01	   4.4350490e-01	  -7.0620316e+00	
   4.7734034e-01	   4.4290156e-01	  -7.0738559e+00	
   4.8084284e-01	   4.4207340e-01	  -7.0901122e+00	
   4.8434535e-01	   4.4111202e-01	  -7.1090222e+00	
   4.8784785e-01	   4.4006553e-01	  -7.1296529e+00	
   4.9135035e-01	   4.3896172e-01	  -7.1514670e+00	
   4.9485285e-01	   4.3781775e-01	  -7.1741327e+00	
   4.9835536e-01	   4.3664484e-01	  -7.1974334e+00	
   5.0185786e-01	   4.3545064e-01	  -7.2212213e+00	
   5.0536036e-01	   4.3424058e-01	  -7.2453918e+00	
   5.0886286e-01	   4.3301863e-01	  -7.2698684e+00	
   5.1236537e-01	   4.3178777e-01	  -7.2945933e+00	
   5.1586787e-01	   4.3055029e-01	  -7.3195222e+00	
   5.1937037e-01	   4.2930801e-01	  -7.3446201e+00	
   5.2287287e-01	   4.2806237e-01	  -7.3698590e+00	
   5.2637538e-01	   4.2681456e-01	  -7.3952155e+00	
   5.2987788e-01	   4.2556556e-01	  -7.4206705e+00	
   5.3338038e-01	   4.2431620e-01	  -7.4462076e+00	
   5.3688288e-01	   4.2306720e-01	  -7.4718128e+00	
   5.4038539e-01	   4.2181918e-01	  -7.4974736e+00	
   5.4388789e-01	   4.2057266e-01	  -7.5231792e+00	
   5.4739039e-01	   4.1932814e-01	  -7.5489199e+00	
   5.5089289e-01	   4.1808604e-01	  -7.5746867e+00	
   5.5439540e-01	   4.1684676e-01	  -7.6004715e+00	
   5.5789790e-01	   4.1561064e-01	  -7.6262669e+00	
   5.6140040e-01	   4.1437802e-01	  -7.6520658e+00	
   5.6490290e-01	   4.1314920e-01	  -7.6778616e+00	
   5.6840541e-01	   4.1192447e-01	  -7.7036482e+00	
   5.7190791e-01	   4.1070408e-01	  -7.7294197e+00	
   5.7541041e-01	   4.0948829e-01	  -7.7551703e+00	
   5.7891291e-01	   4.0827733e-01	  -7.7808946e+00	
   5.8241542e-01	   4.0707144e-01	  -7.8065874e+00	
   5.8591792e-01	   4.0587081e-01	  -7.8322436e+00	
   5.8942042e-01	   4.0467566e-01	  -7.8578582e+00	
   5.9292292e-01	   4.0348619e-01	  -7.8834265e+00	
   5.9642543e-01	   4.0230258e-01	  -7.9089436e+00	
   5.9992793e-01	   4.0112501e-01	  -7.9344051e+00	
   6.0343043e-01	   3.9995367e-01	  -7.9598064e+00	
   6.0693293e-01	   3.9878870e-01	  -7.9851430e+00	
   6.1043544e-01	   3.9763029e-01	  -8.0104107e+00	
   6.1393794e-01	   3.9647859e-01	  -8.0356052e+00	
   6.1744044e-01	   3.9533374e-01	  -8.0607223e+00	
   6.2094294e-01	   3.9419590e-01	  -8.0857579e+00	
   6.2444545e-01	   3.9306521e-01	  -8.1107079e+00	
   6.2794795e-01	   3.9194180e-01	  -8.1355684e+00	
   6.3145045e-01	   3.9082580e-01	  -8.1603355e+00	
   6.3495295e-01	   3.8971734e-01	  -8.1850053e+00	
   6.3845546e-01	   3.8861655e-01	  -8.2095742e+00	
   6.4195796e-01	   3.8752352e-01	  -8.2340386e+00	
   6.4546046e-01	   3.8643839e-01	  -8.2583948e+00	
   6.4896296e-01	   3.8536123e-01	  -8.2826395e+00	
   6.5246547e-01	   3.8429216e-01	  -8.3067694e+00	
   6.5596797e-01	   3.8323126e-01	  -8.3307814e+00	
   6.5947047e-01	   3.8217861e-01	  -8.3546724e+00	
   6.6297297e-01	   3.8113428e-01	  -8.3784398e+00	
   6.6647548e-01	   3.8009832e-01	  -8.4020810e+00	
   6.6997798e-01	   3.7907078e-01	  -8.4255938e+00	
   6.7348048e-01	   3.7805169e-01	  -8.4489764e+00	
   6.7698298e-01	   3.7704104e-01	  -8.4722274e+00	
   6.8048549e-01	   3.7603883e-01	  -8.4953461e+00	
   6.8398799e-01	   3.7504499e-01	  -8.5183325e+00	
   6.8749049e-01	   3.7405943e-01	  -8.5411878e+00	
   6.9099299e-01	   3.7308198e-01	  -8.5639146e+00	
   6.9449550e-01	   3.7211238e-01	  -8.5865176e+00	
   6.9799800e-01	   3.7115027e-01	  -8.6090045e+00	
   7.0150050e-01	   3.7019506e-01	  -8.6313876e+00	
   7.0500300e-01	   3.6924590e-01	  -8.6536863e+00	
   7.0850551e-01	   3.6830144e-01	  -8.6759318e+00	
   7.1200801e-01	   3.6735947e-01	  -8.6981752e+00	
   7.1551051e-01	   3.6641624e-01	  -8.7205056e+00	
   7.1901301e-01	   3.6546480e-01	  -8.7430888e+00	
   7.2251552e-01	   3.6449078e-01	  -8.7662691e+00	
   7.2601802e-01	   3.6345907e-01	  -8.7908898e+00	
   7.2952052e-01	   3.6225584e-01	  -8.8196920e+00	
   7.3302302e-01	   3.6018768e-01	  -8.8694230e+00	
   7.3652553e-01	   3.6947535e-01	  -8.6482906e+00	
   7.4002803e-01	   3.6210532e-01	  -8.8233020e+00	
   7.4353053e-01	   3.6065118e-01	  -8.8582529e+00	
   7.4703303e-01	   3.5960298e-01	  -8.8835343e+00	
   7.5053554e-01	   3.5867919e-01	  -8.9058763e+00	
   7.5403804e-01	   3.5781425e-01	  -8.9268474e+00	
   7.5754054e-01	   3.5698479e-01	  -8.9470058e+00	
   7.6104304e-01	   3.5618043e-01	  -8.9665990e+00	
   7.6454555e-01	   3.5539583e-01	  -8.9857534e+00	
   7.6804805e-01	   3.5462800e-01	  -9.0045396e+00	
   7.7155055e-01	   3.5387509e-01	  -9.0230000e+00	
   7.7505305e-01	   3.5313595e-01	  -9.0411615e+00	
   7.7855556e-01	   3.5240976e-01	  -9.0590415e+00	
   7.8205806e-01	   3.5169598e-01	  -9.0766519e+00	
   7.8556056e-01	   3.5099421e-01	  -9.0940010e+00	
   7.8906306e-01	   3.5030414e-01	  -9.1110945e+00	
   7.9256557e-01	   3.4962555e-01	  -9.1279366e+00	
   7.9606807e-01	   3.4895826e-01	  -9.1445304e+00	
   7.9957057e-01	   3.4830210e-01	  -9.1608780e+00	
   8.0307307e-01	   3.4765697e-01	  -9.1769812e+00	
   8.0657558e-01	   3.4702275e-01	  -9.1928412e+00	
   8.1007808e-01	   3.4639934e-01	  -9.2084590e+00	
   8.1358058e-01	   3.4578666e-01	  -9.2238354e+00	
   8.1708308e-01	   3.4518462e-01	  -9.2389712e+00	
   8.2058559e-01	   3.4459316e-01	  -9.2538669e+00	
   8.2408809e-01	   3.4401220e-01	  -9.2685231e+00	
   8.2759059e-01	   3.4344166e-01	  -9.2829405e+00	
   8.3109309e-01	   3.4288147e-01	  -9.2971196e+00	
   8.3459560e-01	   3.4233156e-01	  -9.3110612e+00	
   8.3809810e-01	   3.4179186e-01	  -9.3247657e+00	
   8.4160060e-01	   3.4126228e-01	  -9.3382342e+00	
   8.4510310e-01	   3.4074275e-01	  -9.3514674e+00	
   8.4860561e-01	   3.4023319e-01	  -9.3644664e+00	
   8.5210811e-01	   3.3973352e-01	  -9.3772321e+00	
   8.5561061e-01	   3.3924364e-01	  -9.3897658e+00	
   8.5911311e-01	   3.3876346e-01	  -9.4020687e+00	
   8.6261562e-01	   3.3829289e-01	  -9.4141425e+00	
   8.6611812e-01	   3.3783183e-01	  -9.4259886e+00	
   8.6962062e-01	   3.3738017e-01	  -9.4376090e+00	
   8.7312312e-01	   3.3693779e-01	  -9.4490055e+00	
   8.7662563e-01	   3.3650458e-01	  -9.4601803e+00	
   8.8012813e-01	   3.3608041e-01	  -9.4711359e+00	
   8.8363063e-01	   3.3566515e-01	  -9.4818750e+00	
   8.8713313e-01	   3.3525864e-01	  -9.4924003e+00	
   8.9063564e-01	   3.3486074e-01	  -9.5027153e+00	
   8.9413814e-01	   3.3447128e-01	  -9.5128234e+00	
   8.9764064e-01	   3.3409006e-01	  -9.5227289e+00	
   9.0114314e-01	   3.3371690e-01	  -9.5324361e+00	
   9.0464565e-01	   3.3335156e-01	  -9.5419501e+00	
   9.0814815e-01	   3.3299381e-01	  -9.5512767e+00	
   9.1165065e-01	   3.3264337e-01	  -9.5604225e+00	
   9.1515315e-01	   3.3229993e-01	  -9.5693951e+00	
   9.1865566e-01	   3.3196312e-01	  -9.5782031e+00	
   9.2215816e-01	   3.3163255e-01	  -9.5868570e+00	
   9.2566066e-01	   3.3130772e-01	  -9.5953689e+00	
   9.2916316e-01	   3.3098806e-01	  -9.6037535e+00	
   9.3266567e-01	   3.3067286e-01	  -9.6120288e+00	
   9.3616817e-01	   3.3036129e-01	  -9.6202170e+00	
   9.3967067e-01	   3.3005225e-01	  -9.6283460e+00	
   9.4317317e-01	   3.2974439e-01	  -9.6364518e+00	
   9.4667568e-01	   3.2943589e-01	  -9.6445817e+00	
   9.5017818e-01	   3.2912436e-01	  -9.6527996e+00	
   9.5368068e-01	   3.2880644e-01	  -9.6611937e+00	
   9.5718318e-01	   3.2847736e-01	  -9.6698911e+00	
   9.6068569e-01	   3.2813000e-01	  -9.6790811e+00	
   9.6418819e-01	   3.2775322e-01	  -9.6890606e+00	
   9.6769069e-01	   3.2732849e-01	  -9.7003240e+00	
   9.7119319e-01	   3.2682246e-01	  -9.7137621e+00	
   9.7469570e-01	   3.2616835e-01	  -9.7311638e+00	
   9.7819820e-01	   3.2520961e-01	  -9.7567325e+00	
   9.8170070e-01	   3.2347231e-01	  -9.8032578e+00	
   9.8520320e-01	   3.1852897e-01	  -9.9370212e+00	
   9.8870571e-01	   5.6940090e-01	  -4.8916371e+00	
   9.9220821e-01	   3.3623578e-01	  -9.4671215e+00	
   9.9571071e-01	   3.3207001e-01	  -9.5754068e+00	
   9.9921321e-01	   3.3036455e-01	  -9.6201311e+00	
   1.0027157e+00	   3.2946197e-01	  -9.6438942e+00	
   1.0062182e+00	   3.2887138e-01	  -9.6594783e+00	
   1.0097207e+00	   3.2843874e-01	  -9.6709126e+00	
   1.0132232e+00	   3.2809856e-01	  -9.6799135e+00	
   1.0167257e+00	   3.2781816e-01	  -9.6873400e+00	
   1.0202282e+00	   3.2757931e-01	  -9.6936708e+00	
   1.0237307e+00	   3.2737105e-01	  -9.6991947e+00	
   1.0272332e+00	   3.2718635e-01	  -9.7040966e+00	
   1.0307357e+00	   3.2702048e-01	  -9.7085009e+00	
   1.0342382e+00	   3.2687015e-01	  -9.7124948e+00	
   1.0377407e+00	   3.2673295e-01	  -9.7161414e+00	
   1.0412432e+00	   3.2660709e-01	  -9.7194879e+00	
   1.0447457e+00	   3.2649119e-01	  -9.7225706e+00	
   1.0482482e+00	   3.2638419e-01	  -9.7254177e+00	
   1.0517508e+00	   3.2628522e-01	  -9.7280520e+00	
   1.0552533e+00	   3.2619357e-01	  -9.7304922e+00	
   1.0587558e+00	   3.2610864e-01	  -9.7327538e+00	
   1.0622583e+00	   3.2602996e-01	  -9.7348498e+00	
   1.0657608e+00	   3.2595708e-01	  -9.7367917e+00	
   1.0692633e+00	   3.2588962e-01	  -9.7385893e+00	
   1.0727658e+00	   3.2582728e-01	  -9.7402513e+00	
   1.0762683e+00	   3.2576973e-01	  -9.7417854e+00	
   1.0797708e+00	   3.2571673e-01	  -9.7431987e+00	
   1.0832733e+00	   3.2566802e-01	  -9.7444977e+00	
   1.0867758e+00	   3.2562339e-01	  -9.7456883e+00	
   1.0902783e+00	   3.2558261e-01	  -9.7467759e+00	
   1.0937808e+00	   3.2554551e-01	  -9.7477657e+00	
   1.0972833e+00	   3.2551190e-01	  -9.7486626e+00	
   1.1007858e+00	   3.2548160e-01	  -9.7494711e+00	
   1.1042883e+00	   3.2545445e-01	  -9.7501956e+00	
   1.1077908e+00	   3.2543030e-01	  -9.7508403e+00	
   1.1112933e+00	   3.2540899e-01	  -9.7514091e+00	
   1.1147958e+00	   3.2539038e-01	  -9.7519058e+00	
   1.1182983e+00	   3.2537433e-01	  -9.7523342e+00	
   1.1218008e+00	   3.2536071e-01	  -9.7526979e+00	
   1.1253033e+00	   3.2534938e-01	  -9.7530002e+00	
   1.1288058e+00	   3.2534023e-01	  -9.7532446e+00	
   1.1323083e+00	   3.2533312e-01	  -9.7534343e+00	
   1.1358108e+00	   3.2532795e-01	  -9.7535725e+00	
   1.1393133e+00	   3.2532458e-01	  -9.7536624e+00	
   1.1428158e+00	   3.2532292e-01	  -9.7537069e+00	
   1.1463183e+00	   3.2532284e-01	  -9.7537090e+00	
   1.1498208e+00	   3.2532424e-01	  -9.7536715e+00	
   1.1533233e+00	   3.2532701e-01	  -9.7535974e+00	
   1.1568258e+00	   3.2533106e-01	  -9.7534894e+00	
   1.1603283e+00	   3.2533628e-01	  -9.7533502e+00	
   1.1638308e+00	   3.2534256e-01	  -9.7531823e+00	
   1.1673333e+00	   3.2534982e-01	  -9.7529886e+00	
   1.1708358e+00	   3.2535796e-01	  -9.7527713e+00	
   1.1743383e+00	   3.2536688e-01	  -9.7525331e+00	
   1.1778408e+00	   3.2537650e-01	  -9.7522764e+00	
   1.1813433e+00	   3.2538672e-01	  -9.7520035e+00	
   1.1848458e+00	   3.2539746e-01	  -9.7517168e+00	
   1.1883483e+00	   3.2540864e-01	  -9.7514184e+00	
   1.1918509e+00	   3.2542017e-01	  -9.7511106e+00	
   1.1953534e+00	   3.2543197e-01	  -9.7507956e+00	
   1.1988559e+00	   3.2544398e-01	  -9.7504752e+00	
   1.2023584e+00	   3.2545610e-01	  -9.7501516e+00	
   1.2058609e+00	   3.2546829e-01	  -9.7498264e+00	
   1.2093634e+00	   3.2548047e-01	  -9.7495013e+00	
   1.2128659e+00	   3.2549260e-01	  -9.7491776e+00	
   1.2163684e+00	   3.2550464e-01	  -9.7488562e+00	
   1.2198709e+00	   3.2551659e-01	  -9.7485374e+00	
   1.2233734e+00	   3.2552848e-01	  -9.7482201e+00	
   1.2268759e+00	   3.2554047e-01	  -9.7479002e+00	
   1.2303784e+00	   3.2555296e-01	  -9.7475671e+00	
   1.2338809e+00	   3.2556708e-01	  -9.7471904e+00	
   1.2373834e+00	   3.2558709e-01	  -9.7466565e+00	
   1.2408859e+00	   3.2564782e-01	  -9.7450364e+00	
   1.2443884e+00	   3.2546160e-01	  -9.7500048e+00	
   1.2478909e+00	   3.2554353e-01	  -9.7478187e+00	
   1.2513934e+00	   3.2556169e-01	  -9.7473342e+00	
   1.2548959e+00	   3.2557078e-01	  -9.7470915e+00	
   1.2583984e+00	   3.2557606e-01	  -9.7469508e+00	
   1.2619009e+00	   3.2557879e-01	  -9.7468779e+00	
   1.2654034e+00	   3.2557936e-01	  -9.7468626e+00	
   1.2689059e+00	   3.2557783e-01	  -9.7469034e+00	
   1.2724084e+00	   3.2557408e-01	  -9.7470034e+00	
   1.2759109e+00	   3.2556787e-01	  -9.7471693e+00	
   1.2794134e+00	   3.2555876e-01	  -9.7474123e+00	
   1.2829159e+00	   3.2554609e-01	  -9.7477502e+00	
   1.2864184e+00	   3.2552878e-01	  -9.7482123e+00	
   1.2899209e+00	   3.2550487e-01	  -9.7488501e+00	
   1.2934234e+00	   3.2547064e-01	  -9.7497636e+00	
   1.2969259e+00	   3.2541776e-01	  -9.7511750e+00	
   1.3004284e+00	   3.2532353e-01	  -9.7536905e+00	
   1.3039309e+00	   3.2511112e-01	  -9.7593635e+00	
   1.3074334e+00	   3.3764171e-01	  -9.4308782e+00	
   1.3109359e+00	   3.2619576e-01	  -9.7304338e+00	
   1.3144384e+00	   3.2585140e-01	  -9.7396083e+00	
   1.3179409e+00	   3.2572775e-01	  -9.7429048e+00	
   1.3214434e+00	   3.2565650e-01	  -9.7448050e+00	
   1.3249459e+00	   3.2560479e-01	  -9.7461844e+00	
   1.3284484e+00	   3.2556185e-01	  -9.7473299e+00	
   1.3319510e+00	   3.2552312e-01	  -9.7483631e+00	
   1.3354535e+00	   3.2548634e-01	  -9.7493447e+00	
   1.3389560e+00	   3.2545023e-01	  -9.7503083e+00	
   1.3424585e+00	   3.2541404e-01	  -9.7512741e+00	
   1.3459610e+00	   3.2537729e-01	  -9.7522552e+00	
   1.3494635e+00	   3.2533964e-01	  -9.7532603e+00	
   1.3529660e+00	   3.2530087e-01	  -9.7542956e+00	
   1.3564685e+00	   3.2526080e-01	  -9.7553654e+00	
   1.3599710e+00	   3.2521932e-01	  -9.7564733e+00	
   1.3634735e+00	   3.2517632e-01	  -9.7576217e+00	
   1.3669760e+00	   3.2513174e-01	  -9.7588127e+00	
   1.3704785e+00	   3.2508551e-01	  -9.7600479e+00	
   1.3739810e+00	   3.2503758e-01	  -9.7613284e+00	
   1.3774835e+00	   3.2498793e-01	  -9.7626555e+00	
   1.3809860e+00	   3.2493651e-01	  -9.7640299e+00	
   1.3844885e+00	   3.2488330e-01	  -9.7654523e+00	
   1.3879910e+00	   3.2482828e-01	  -9.7669233e+00	
   1.3914935e+00	   3.2477144e-01	  -9.7684434e+00	
   1.3949960e+00	   3.2471276e-01	  -9.7700128e+00	
   1.3984985e+00	   3.2465224e-01	  -9.7716320e+00	
   1.4020010e+00	   3.2458986e-01	  -9.7733011e+00	
   1.4055035e+00	   3.2452562e-01	  -9.7750202e+00	
   1.4090060e+00	   3.2445952e-01	  -9.7767895e+00	
   1.4125085e+00	   3.2439157e-01	  -9.7786089e+00	
   1.4160110e+00	   3.2432175e-01	  -9.7804785e+00	
   1.4195135e+00	   3.2425008e-01	  -9.7823982e+00	
   1.4230160e+00	   3.2417656e-01	  -9.7843678e+00	
   1.4265185e+00	   3.2410120e-01	  -9.7863872e+00	
   1.4300210e+00	   3.2402401e-01	  -9.7884561e+00	
   1.4335235e+00	   3.2394500e-01	  -9.7905744e+00	
   1.4370260e+00	   3.2386418e-01	  -9.7927417e+00	
   1.4405285e+00	   3.2378156e-01	  -9.7949577e+00	
   1.4440310e+00	   3.2369717e-01	  -9.7972220e+00	
   1.4475335e+00	   3.2361101e-01	  -9.7995341e+00	
   1.4510360e+00	   3.2352311e-01	  -9.8018937e+00	
   1.4545385e+00	   3.2343349e-01	  -9.8043003e+00	
   1.4580410e+00	   3.2334216e-01	  -9.8067533e+00	
   1.4615435e+00	   3.2324914e-01	  -9.8092524e+00	
   1.4650460e+00	   3.2315445e-01	  -9.8117971e+00	
   1.4685485e+00	   3.2305810e-01	  -9.8143873e+00	
   1.4720511e+00	   3.2296007e-01	  -9.8170235e+00	
   1.4755536e+00	   3.2286028e-01	  -9.8197075e+00	
   1.4790561e+00	   3.2275849e-01	  -9.8224466e+00	
   1.4825586e+00	   3.2265349e-01	  -9.8252727e+00	
   1.4860611e+00	   3.2252697e-01	  -9.8286792e+00	
   1.4895636e+00	   3.2246399e-01	  -9.8303756e+00	
   1.4930661e+00	   3.2235084e-01	  -9.8334238e+00	
   1.4965686e+00	   3.2224172e-01	  -9.8363647e+00	
   1.5000711e+00	   3.2213246e-01	  -9.8393102e+00	
   1.5035736e+00	   3.2202251e-01	  -9.8422752e+00	
   1.5070761e+00	   3.2191178e-01	  -9.8452625e+00	
   1.5105786e+00	   3.2180029e-01	  -9.8482713e+00	
   1.5140811e+00	   3.2168811e-01	  -9.8512997e+00	
   1.5175836e+00	   3.2157536e-01	  -9.8543446e+00	
   1.5210861e+00	   3.2146218e-01	  -9.8574024e+00	
   1.5245886e+00	   3.2134872e-01	  -9.8604685e+00	
   1.5280911e+00	   3.2123519e-01	  -9.8635377e+00	
